Date,Open,High,Low,Close,Volume,FII_Buy,FII_Sell,DII_Buy,DII_Sell,FII_Net,DII_Net,Daily_Return,FII_Net_MA5,FII_Net_MA10,FII_Net_MA20,DII_Net_MA5,DII_Net_MA10,DII_Net_MA20,Volatility,Momentum,FII_Net_Lag1,FII_Net_Lag2,FII_Net_Lag3,DII_Net_Lag1,DII_Net_Lag2,DII_Net_Lag3,Daily_Return_Lag1,Daily_Return_Lag2,Daily_Return_Lag3,Target
2023-07-10,19400.349609375,19435.849609375,19327.099609375,19355.900390625,268200,2663.09,1886.97,1401.46,1120.02,776.1200000000001,281.44000000000005,0.12466303397029789,-339.78399999999993,-105.50500000000002,-18.707500000000028,-113.84399999999997,-17.951999999999977,-102.46349999999998,0.5196368029949173,690.400390625,-17.730000000000018,99.96000000000004,-1377.98,718.98,-577.8100000000002,-684.9299999999998,-0.8488354457718407,0.5093217581256282,0.04899685388622415,1.0
2023-07-11,19427.099609375,19515.099609375,19406.44921875,19439.400390625,251300,2122.52,2171.76,1435.6,1880.58,-49.24000000000024,-444.98,0.43139300324382274,-113.77400000000003,-108.64200000000002,-30.64100000000004,-141.45999999999998,-15.605999999999995,-135.064,0.5219710817727023,748.201171875,776.1200000000001,-17.730000000000018,99.96000000000004,281.44000000000005,718.98,-577.8100000000002,0.12466303397029789,-0.8488354457718407,0.5093217581256282,0.0
2023-07-12,19497.44921875,19507.69921875,19361.75,19384.30078125,327900,1425.28,1908.74,1152.82,1785.04,-483.46000000000004,-632.22,-0.2834429471475508,65.12999999999997,-225.497,-55.48000000000004,-130.91800000000003,-37.55199999999998,-125.86500000000001,0.5249462930283162,566.900390625,-49.24000000000024,776.1200000000001,-17.730000000000018,-444.98,281.44000000000005,718.98,0.43139300324382274,0.12466303397029789,-0.8488354457718407,1.0
2023-07-13,19495.19921875,19567.0,19385.80078125,19413.75,310400,2201.14,1672.62,711.76,1711.73,528.52,-999.97,0.15192303855749892,150.84199999999996,-192.448,0.8574999999999591,-215.35,-179.665,-186.51600000000002,0.5249049503678337,441.650390625,-483.46000000000004,-49.24000000000024,776.1200000000001,-632.22,-444.98,281.44000000000005,-0.2834429471475508,0.43139300324382274,0.12466303397029789,1.0
2023-07-14,19493.44921875,19595.349609375,19433.5,19564.5,291200,2249.21,1909.72,1585.47,1336.23,339.49,249.24,0.7765114931427467,222.28599999999997,-189.38799999999998,17.28099999999996,-309.298,-184.24099999999996,-152.2795,0.5255023765897998,375.44921875,528.52,-483.46000000000004,-49.24000000000024,-999.97,-632.22,-444.98,0.15192303855749892,-0.2834429471475508,0.43139300324382274,1.0
2023-07-17,19612.150390625,19731.849609375,19562.94921875,19711.44921875,268700,2365.71,2278.95,1056.4,1612.9,86.76000000000022,-556.5,0.7511013251041426,84.41399999999999,-127.68499999999999,89.39399999999998,-476.8860000000001,-295.36499999999995,-154.87550000000002,0.5261805632239265,388.8984375,339.49,528.52,-483.46000000000004,249.24,-999.97,-632.22,0.7765114931427467,0.15192303855749892,-0.2834429471475508,1.0
2023-07-18,19787.5,19819.44921875,19690.19921875,19749.25,286400,1899.3,1911.66,1457.58,1468.09,-12.360000000000127,-10.509999999999991,0.1917706853032551,91.79,-10.992000000000008,122.49549999999996,-389.992,-265.726,-117.0085,0.5067220491208689,360.25,86.76000000000022,339.49,528.52,-556.5,249.24,-999.97,0.7511013251041426,0.7765114931427467,0.15192303855749892,1.0
2023-07-19,19802.94921875,19851.69921875,19727.44921875,19833.150390625,259700,1688.97,1843.73,1200.53,1257.82,-154.76,-57.289999999999964,0.4248282371482461,157.53000000000003,111.33,49.381499999999974,-275.006,-202.96200000000002,-116.5065,0.507879425680761,434.650390625,-12.360000000000127,86.76000000000022,339.49,-10.509999999999991,-556.5,249.24,0.1917706853032551,0.7511013251041426,0.7765114931427467,1.0
2023-07-20,19831.69921875,19991.849609375,19758.400390625,19979.150390625,274700,2197.18,1374.24,1582.75,1629.34,822.9399999999998,-46.58999999999992,0.7361412439498933,216.414,183.628,55.191999999999965,-84.32999999999997,-149.83999999999997,-99.00649999999999,0.5184455624493594,481.849609375,-154.76,-12.360000000000127,86.76000000000022,-57.289999999999964,-10.509999999999991,-556.5,0.4248282371482461,0.1917706853032551,0.7511013251041426,0.0
2023-07-21,19800.44921875,19887.400390625,19700.0,19745.0,312500,1326.11,1423.54,1841.97,1330.14,-97.43000000000006,511.8299999999999,-1.171973712830514,129.02999999999997,175.65799999999996,-8.478000000000032,-31.81199999999999,-170.555,-91.6665,0.5923261753410487,413.19921875,822.9399999999998,-154.76,-12.360000000000127,-46.58999999999992,-57.289999999999964,-10.509999999999991,0.7361412439498933,0.4248282371482461,0.1917706853032551,0.0
2023-07-24,19748.44921875,19782.75,19658.30078125,19672.349609375,265600,1600.21,1864.04,1809.39,1447.37,-263.8299999999999,362.0200000000002,-0.36794322929855655,58.91199999999994,71.66299999999997,-16.921000000000028,151.89200000000005,-162.49699999999999,-90.22449999999998,0.5795935346702499,316.44921875,-97.43000000000006,822.9399999999998,-154.76,511.8299999999999,-46.58999999999992,-57.289999999999964,-1.171973712830514,0.7361412439498933,0.4248282371482461,1.0
2023-07-25,19729.349609375,19729.349609375,19615.94921875,19680.599609375,369700,1629.4,2356.6,2049.15,1828.43,-727.1999999999998,220.72000000000003,0.04193703428322768,-84.056,3.867000000000007,-52.38750000000001,198.13800000000006,-95.92699999999998,-55.766499999999986,0.5810907429767757,241.19921875,-263.8299999999999,-97.43000000000006,822.9399999999998,362.0200000000002,511.8299999999999,-46.58999999999992,-0.36794322929855655,-1.171973712830514,0.7361412439498933,1.0
2023-07-26,19733.349609375,19825.599609375,19716.69921875,19778.30078125,244700,1928.13,1658.33,1445.19,1816.5,269.8000000000002,-371.30999999999995,0.4964339187534679,0.8560000000000401,79.19300000000003,-73.152,135.33400000000006,-69.83599999999997,-53.693999999999974,0.5757158493618477,394.0,-727.1999999999998,-263.8299999999999,-97.43000000000006,220.72000000000003,362.0200000000002,511.8299999999999,0.04193703428322768,-0.36794322929855655,-1.171973712830514,0.0
2023-07-27,19850.900390625,19867.55078125,19603.55078125,19659.900390625,334900,2149.98,2291.07,1656.19,1242.08,-141.09000000000015,414.1100000000001,-0.5986378300872267,-191.94999999999996,12.232000000000017,-90.108,227.47400000000007,71.57200000000005,-54.046499999999966,0.5890244479225172,246.150390625,269.8000000000002,-727.1999999999998,-263.8299999999999,-371.30999999999995,220.72000000000003,362.0200000000002,0.4964339187534679,0.04193703428322768,-0.36794322929855655,0.0
2023-07-28,19659.75,19695.900390625,19563.099609375,19646.05078125,258700,2486.32,1570.5,1446.29,1562.44,915.8200000000002,-116.15000000000009,-0.07044597937843221,10.700000000000092,69.86500000000004,-59.7615,101.87800000000007,35.03300000000004,-74.60399999999997,0.5454294422410627,81.55078125,-141.09000000000015,269.8000000000002,-727.1999999999998,414.1100000000001,-371.30999999999995,220.72000000000003,-0.5986378300872267,0.4964339187534679,0.04193703428322768,1.0
2023-07-31,19666.349609375,19772.75,19597.599609375,19753.80078125,295100,2987.92,2903.24,1641.42,1539.28,84.68000000000029,102.1400000000001,0.5484562836559271,80.40200000000013,69.65700000000004,-29.013999999999974,49.902000000000044,100.89700000000005,-97.23399999999997,0.5381829323929161,42.3515625,915.8200000000002,-141.09000000000015,269.8000000000002,-116.15000000000009,414.1100000000001,-371.30999999999995,-0.07044597937843221,-0.5986378300872267,0.4964339187534679,0.0
2023-08-01,19784.0,19795.599609375,19704.599609375,19733.55078125,298000,2520.15,2467.15,1458.57,2084.1,53.0,-625.53,-0.10251191770254656,236.4420000000001,76.19300000000005,32.600500000000025,-119.34799999999996,39.39500000000005,-113.16549999999998,0.5373070476282804,-15.69921875,84.68000000000029,915.8200000000002,-141.09000000000015,102.1400000000001,-116.15000000000009,414.1100000000001,0.5484562836559271,-0.07044597937843221,-0.5986378300872267,0.0
2023-08-02,19655.400390625,19678.25,19423.55078125,19526.55078125,290700,2245.33,2194.9,1665.68,1859.75,50.429999999999836,-194.06999999999994,-1.048974927495982,192.56800000000004,96.71200000000003,104.021,-83.89999999999995,25.717000000000052,-88.62249999999997,0.5946892853423893,-306.599609375,53.0,84.68000000000029,915.8200000000002,-625.53,102.1400000000001,-116.15000000000009,-0.10251191770254656,0.5484562836559271,-0.07044597937843221,0.0
2023-08-03,19463.75,19537.650390625,19296.44921875,19381.650390625,315700,2420.76,1689.82,1405.49,1367.39,730.9400000000003,38.09999999999991,-0.7420685416911309,366.9740000000001,87.51200000000009,135.57000000000002,-159.102,34.186000000000035,-57.82699999999998,0.6077988894963536,-597.5,50.429999999999836,53.0,84.68000000000029,-194.06999999999994,-625.53,102.1400000000001,-1.048974927495982,-0.10251191770254656,0.5484562836559271,1.0
2023-08-04,19462.80078125,19538.849609375,19436.44921875,19517.0,280800,2315.71,2056.98,1589.61,2001.42,258.73,-411.8100000000002,0.6983389270114442,235.5560000000001,123.12800000000009,149.39300000000003,-218.234,-58.177999999999976,-114.3665,0.5961733254390323,-228.0,730.9400000000003,50.429999999999836,53.0,38.09999999999991,-194.06999999999994,-625.53,-0.7420685416911309,-1.048974927495982,-0.10251191770254656,1.0
2023-08-07,19576.849609375,19620.44921875,19524.80078125,19597.30078125,216600,2095.24,2127.29,1239.02,1613.42,-32.05000000000018,-374.4000000000001,0.4114401867602603,212.20999999999998,146.30600000000007,108.98450000000003,-313.54200000000003,-131.82,-147.1585,0.6015042951536828,-75.048828125,258.73,730.9400000000003,50.429999999999836,-411.8100000000002,38.09999999999991,-194.06999999999994,0.6983389270114442,-0.7420685416911309,-1.048974927495982,0.0
2023-08-08,19627.19921875,19634.400390625,19533.099609375,19570.849609375,260300,2319.75,2220.0,1344.96,1583.52,99.75,-238.55999999999995,-0.1349735464605796,221.56,229.00100000000003,116.43400000000001,-236.14800000000005,-177.748,-136.8375,0.5965952102463927,-109.75,-32.05000000000018,258.73,730.9400000000003,-374.4000000000001,-411.8100000000002,38.09999999999991,0.4114401867602603,0.6983389270114442,-0.7420685416911309,1.0
2023-08-09,19578.80078125,19645.5,19467.5,19632.55078125,266500,1460.62,1789.06,1686.22,1757.17,-328.44000000000005,-70.95000000000005,0.31527078847636414,145.786,169.17700000000002,124.18500000000002,-211.52400000000006,-147.71200000000002,-108.77399999999997,0.5947728616973279,-145.75,99.75,-32.05000000000018,258.73,-238.55999999999995,-374.4000000000001,-411.8100000000002,-0.1349735464605796,0.4114401867602603,0.6983389270114442,0.0
2023-08-10,19605.55078125,19623.599609375,19495.400390625,19543.099609375,312200,2045.28,1818.4,1559.16,1460.73,226.87999999999988,98.43000000000006,-0.45562684580156565,44.97399999999993,205.97400000000002,109.10300000000002,-199.45800000000003,-179.28000000000003,-53.853999999999985,0.6055351546724561,-116.80078125,-328.44000000000005,99.75,-32.05000000000018,-70.95000000000005,-238.55999999999995,-374.4000000000001,0.31527078847636414,-0.1349735464605796,0.4114401867602603,0.0
2023-08-11,19554.25,19557.75,19412.75,19428.30078125,235500,2302.98,1968.35,1648.75,1408.96,334.6300000000001,239.78999999999996,-0.5874136161590763,60.153999999999954,147.85500000000002,108.86000000000004,-69.138,-143.686,-54.32649999999999,0.5943241239677034,-217.75,226.87999999999988,-328.44000000000005,99.75,98.43000000000006,-70.95000000000005,-238.55999999999995,-0.45562684580156565,0.31527078847636414,-0.1349735464605796,1.0
2023-08-14,19383.94921875,19465.849609375,19257.900390625,19434.55078125,243900,1186.72,2265.03,1418.83,1301.22,-1078.3100000000002,117.6099999999999,0.03216956578123288,-149.09800000000004,31.555999999999973,50.606500000000004,29.26399999999999,-142.13900000000004,-20.62099999999999,0.565426823963386,-319.25,334.6300000000001,226.87999999999988,-328.44000000000005,239.78999999999996,98.43000000000006,-70.95000000000005,-0.5874136161590763,-0.45562684580156565,0.31527078847636414,1.0
2023-08-16,19369.0,19482.75,19317.19921875,19465.0,0,2048.37,1790.34,1753.39,1683.65,258.03,69.74000000000001,0.1566757013976196,-117.44200000000005,52.05899999999997,64.126,90.92399999999998,-72.61200000000004,-16.608499999999992,0.5646282281047674,-268.55078125,-1078.3100000000002,334.6300000000001,226.87999999999988,117.6099999999999,239.78999999999996,98.43000000000006,0.03216956578123288,-0.5874136161590763,-0.45562684580156565,0.0
2023-08-17,19450.55078125,19461.55078125,19326.25,19365.25,268700,2298.02,1284.0,1895.77,1696.52,1014.02,199.25,-0.5124582584125353,151.04999999999995,148.41799999999998,122.56500000000001,144.964,-33.280000000000044,-3.781499999999994,0.5601933537024479,-161.30078125,258.03,-1078.3100000000002,334.6300000000001,69.74000000000001,117.6099999999999,239.78999999999996,0.1566757013976196,0.03216956578123288,-0.5874136161590763,0.0
2023-08-18,19301.75,19373.80078125,19253.599609375,19310.150390625,256100,1932.32,1701.19,1153.37,1742.42,231.12999999999988,-589.0500000000002,-0.28452826260957126,151.89999999999995,98.43699999999994,92.9745,7.467999999999938,-95.99500000000005,-30.904500000000006,0.5236005314622156,-71.5,1014.02,258.03,-1078.3100000000002,199.25,69.74000000000001,117.6099999999999,-0.5124582584125353,0.1566757013976196,0.03216956578123288,1.0
2023-08-21,19320.650390625,19425.94921875,19296.30078125,19393.599609375,262600,1550.39,1256.33,995.03,1955.73,294.0600000000002,-960.7,0.43215209131936255,143.78599999999997,101.96999999999996,112.54900000000002,-232.63000000000005,-150.88400000000004,-104.53099999999999,0.48315038405634897,-123.400390625,231.12999999999988,1014.02,258.03,-589.0500000000002,199.25,69.74000000000001,-0.28452826260957126,-0.5124582584125353,0.1566757013976196,1.0
2023-08-22,19417.099609375,19443.5,19381.30078125,19396.44921875,208700,1600.93,2216.56,1207.81,1228.71,-615.6299999999999,-20.90000000000009,0.014693555773021522,236.32200000000003,43.61199999999999,94.95900000000003,-260.33200000000005,-115.53400000000003,-123.67700000000005,0.47906680450000194,-200.8515625,294.0600000000002,231.12999999999988,1014.02,-960.7,-589.0500000000002,199.25,0.43215209131936255,-0.28452826260957126,-0.5124582584125353,1.0
2023-08-23,19439.19921875,19472.05078125,19366.599609375,19444.0,225200,1413.05,2390.56,1370.65,1335.92,-977.51,34.73000000000002,0.24515199000461385,-10.785999999999968,-64.114,82.4435,-267.33400000000006,-88.20500000000004,-132.97650000000004,0.4836875548212237,-126.849609375,-615.6299999999999,294.0600000000002,231.12999999999988,-20.90000000000009,-960.7,-589.0500000000002,0.014693555773021522,0.43215209131936255,-0.28452826260957126,0.0
2023-08-24,19535.150390625,19584.44921875,19369.0,19386.69921875,268300,1889.06,2168.7,1755.44,1925.37,-279.6399999999999,-169.92999999999984,-0.2946964680621271,-269.5179999999999,-59.233999999999995,54.97150000000001,-341.17,-98.10300000000002,-122.90750000000003,0.46793659770096463,-245.8515625,-977.51,-615.6299999999999,294.0600000000002,34.73000000000002,-20.90000000000009,-960.7,0.24515199000461385,0.014693555773021522,0.43215209131936255,0.0
2023-08-25,19297.400390625,19339.55078125,19229.69921875,19265.80078125,466500,1811.25,1413.29,1470.06,1768.39,397.96000000000004,-298.33000000000015,-0.6236153774081982,-236.1519999999999,-42.125999999999976,81.92400000000002,-283.026,-137.77900000000005,-158.52950000000004,0.46937167949223163,-277.298828125,-279.6399999999999,-977.51,-615.6299999999999,-169.92999999999984,34.73000000000002,-20.90000000000009,-0.2946964680621271,0.24515199000461385,0.014693555773021522,1.0
2023-08-28,19298.349609375,19366.849609375,19249.69921875,19306.05078125,248200,1540.06,1320.87,1580.6,1637.6,219.19000000000005,-57.0,0.20891942389009022,-251.12599999999992,-53.66999999999998,47.092500000000015,-102.28600000000002,-167.45800000000003,-155.57200000000003,0.47443173973350206,-122.25,397.96000000000004,-279.6399999999999,-977.51,-298.33000000000015,-169.92999999999984,34.73000000000002,-0.6236153774081982,-0.2946964680621271,0.24515199000461385,1.0
2023-08-29,19374.849609375,19377.900390625,19309.099609375,19342.650390625,307400,1877.12,1368.36,1463.1,1353.13,508.76,109.9699999999998,0.1895758474361078,-26.247999999999955,105.03700000000003,68.29650000000001,-76.11200000000004,-168.22200000000004,-155.18050000000005,0.4555772729619504,-91.900390625,219.19000000000005,397.96000000000004,-279.6399999999999,-57.0,-298.33000000000015,-169.92999999999984,0.20891942389009022,-0.6236153774081982,-0.2946964680621271,1.0
2023-08-30,19433.44921875,19452.80078125,19334.75,19347.44921875,233000,2337.19,2061.68,1004.23,1265.76,275.5100000000002,-261.53,0.0248095686376356,224.35600000000008,106.78500000000005,79.42200000000001,-135.36400000000003,-201.34900000000005,-136.98050000000003,0.45648964393589336,-117.55078125,508.76,219.19000000000005,397.96000000000004,109.9699999999998,-57.0,-298.33000000000015,0.1895758474361078,0.20891942389009022,-0.6236153774081982,0.0
2023-08-31,19375.55078125,19388.19921875,19223.650390625,19253.80078125,562600,1469.23,1635.84,1330.89,1092.2,-166.6099999999999,238.69000000000005,-0.4840350603388246,246.96200000000007,-11.27799999999993,68.57000000000002,-53.64000000000006,-197.40500000000006,-115.34250000000006,0.40960259784612274,-111.44921875,275.5100000000002,508.76,219.19000000000005,-261.53,109.9699999999998,-57.0,0.0248095686376356,0.1895758474361078,0.20891942389009022,1.0
2023-09-01,19258.150390625,19458.55078125,19255.69921875,19435.30078125,333000,1460.19,1365.32,1500.71,1470.24,94.87000000000012,30.470000000000027,0.9426710188917651,186.3440000000001,-24.903999999999904,36.76650000000002,12.119999999999981,-135.45300000000003,-115.72400000000002,0.43637095620351274,125.150390625,-166.6099999999999,275.5100000000002,508.76,238.69000000000005,-261.53,109.9699999999998,-0.4840350603388246,0.0248095686376356,0.1895758474361078,1.0
2023-09-04,19525.05078125,19545.150390625,19432.849609375,19528.80078125,296800,1538.29,1733.4,1355.19,1486.63,-195.11000000000013,-131.44000000000005,0.481083370164269,103.48400000000007,-73.82099999999994,14.074500000000011,-2.768000000000029,-52.52700000000002,-101.70550000000003,0.4208872337753913,135.201171875,94.87000000000012,-166.6099999999999,275.5100000000002,30.470000000000027,238.69000000000005,-261.53,0.9426710188917651,-0.4840350603388246,0.0248095686376356,1.0
2023-09-05,19564.650390625,19587.05078125,19525.75,19574.900390625,256800,2565.99,2285.23,1114.67,1799.11,280.75999999999976,-684.4399999999998,0.23605960187407501,57.884000000000015,15.81800000000003,29.71500000000001,-161.64999999999995,-118.881,-117.20750000000002,0.41371446346496277,178.451171875,-195.11000000000013,94.87000000000012,-166.6099999999999,-131.44000000000005,30.470000000000027,238.69000000000005,0.481083370164269,0.9426710188917651,-0.4840350603388246,1.0
2023-09-06,19581.19921875,19636.44921875,19491.5,19611.05078125,287600,2511.88,1510.36,1598.75,2090.97,1001.5200000000002,-492.2199999999998,0.18467726478094107,203.086,213.72100000000006,74.80350000000001,-207.78799999999993,-171.57599999999996,-129.89050000000003,0.4145986481086814,167.05078125,280.75999999999976,-195.11000000000013,94.87000000000012,-684.4399999999998,-131.44000000000005,30.470000000000027,0.23605960187407501,0.481083370164269,0.9426710188917651,1.0
2023-09-07,19598.650390625,19737.0,19550.05078125,19727.05078125,304900,1686.24,1362.57,1794.9,1825.3,323.6700000000001,-30.399999999999864,0.5915032360780323,301.142,274.052,107.40900000000002,-261.6059999999999,-157.623,-127.86300000000001,0.42959554974463254,340.3515625,1001.5200000000002,280.75999999999976,-195.11000000000013,-492.2199999999998,-684.4399999999998,-131.44000000000005,0.18467726478094107,0.23605960187407501,0.481083370164269,1.0
2023-09-08,19774.80078125,19867.150390625,19727.05078125,19819.94921875,288100,2140.79,1794.55,1689.54,1297.76,346.24,391.78,0.47091903665750845,351.416,268.88,113.37700000000004,-189.3439999999999,-88.61199999999997,-113.1955,0.4249841125481633,554.1484375,323.6700000000001,1001.5200000000002,280.75999999999976,-30.399999999999864,-492.2199999999998,-684.4399999999998,0.5915032360780323,0.18467726478094107,0.23605960187407501,1.0
2023-09-11,19890.0,20008.150390625,19865.349609375,19996.349609375,248800,2488.34,2234.86,1493.84,1500.14,253.48000000000002,-6.300000000000182,0.890014342005086,441.134,272.309,109.31950000000002,-164.31599999999995,-83.54199999999999,-125.5,0.4328070774776212,690.298828125,346.24,323.6700000000001,1001.5200000000002,391.78,-30.399999999999864,-492.2199999999998,0.47091903665750845,0.5915032360780323,0.18467726478094107,0.0
2023-09-12,20110.150390625,20110.349609375,19914.650390625,19993.19921875,328100,1503.33,2124.95,1648.37,1552.58,-621.6199999999999,95.78999999999996,-0.01575482868894723,260.6580000000001,159.27100000000002,132.15400000000005,-8.269999999999982,-84.95999999999997,-126.59099999999998,0.4335970892303159,650.548828125,253.48000000000002,346.24,323.6700000000001,-6.300000000000182,391.78,-30.399999999999864,0.890014342005086,0.47091903665750845,0.5915032360780323,1.0
2023-09-13,19989.5,20096.900390625,19944.099609375,20070.0,251400,2325.92,1768.78,1691.51,1301.56,557.1400000000001,389.95000000000005,0.38413452699443307,171.78200000000007,187.43400000000003,147.10950000000005,168.164,-19.811999999999966,-110.5805,0.43695325892206066,722.55078125,-621.6199999999999,253.48000000000002,346.24,95.78999999999996,-6.300000000000182,391.78,-0.01575482868894723,0.890014342005086,0.47091903665750845,1.0
2023-09-14,20127.94921875,20167.650390625,20043.44921875,20103.099609375,275100,2089.04,1723.69,1616.08,1407.55,365.3499999999999,208.52999999999997,0.1649208239910314,180.11800000000002,240.63000000000002,114.67600000000004,215.94999999999996,-22.827999999999975,-110.1165,0.4078543933160122,849.298828125,557.1400000000001,-621.6199999999999,253.48000000000002,389.95000000000005,95.78999999999996,-6.300000000000182,0.38413452699443307,-0.01575482868894723,0.890014342005086,1.0
2023-09-15,20156.44921875,20222.44921875,20129.69921875,20192.349609375,438200,1974.6,2086.56,1418.77,1093.92,-111.96000000000004,324.8499999999999,0.4439613877174375,88.47800000000002,219.94700000000003,97.52150000000006,202.56399999999994,6.610000000000014,-64.42150000000001,0.39579069841364284,757.048828125,365.3499999999999,557.1400000000001,-621.6199999999999,208.52999999999997,389.95000000000005,95.78999999999996,0.1649208239910314,0.38413452699443307,-0.01575482868894723,0.0
2023-09-18,20155.94921875,20195.349609375,20115.69921875,20133.30078125,264900,2725.16,2410.0,1137.33,1640.31,315.15999999999985,-502.98,-0.2924316846098214,100.814,270.974,98.57650000000004,103.22799999999998,-30.543999999999983,-41.5355,0.4087204881983282,604.5,-111.96000000000004,365.3499999999999,557.1400000000001,324.8499999999999,208.52999999999997,389.95000000000005,0.4439613877174375,0.1649208239910314,0.38413452699443307,0.0
2023-09-20,19980.75,20050.650390625,19878.849609375,19901.400390625,378100,1998.24,2089.85,1472.06,1542.59,-91.6099999999999,-70.52999999999997,-1.1518249945432057,206.81599999999997,233.73700000000008,124.77750000000006,69.96399999999998,30.847,-44.016999999999996,0.5063467056711508,326.5,315.15999999999985,-111.96000000000004,365.3499999999999,-502.98,324.8499999999999,208.52999999999997,-0.2924316846098214,0.4439613877174375,0.1649208239910314,0.0
2023-09-21,19840.55078125,19848.75,19709.94921875,19742.349609375,275100,1664.7,1630.97,1253.64,1347.18,33.73000000000002,-93.53999999999996,-0.7991939166498275,102.13399999999997,136.95800000000003,175.33950000000004,-26.734000000000016,70.71499999999999,-50.430499999999995,0.5461129597254211,131.298828125,-91.6099999999999,315.15999999999985,-111.96000000000004,-70.52999999999997,-502.98,324.8499999999999,-1.1518249945432057,-0.2924316846098214,0.4439613877174375,0.0
2023-09-22,19744.849609375,19798.650390625,19657.5,19674.25,246400,1868.78,1480.91,1606.22,1939.42,387.8699999999999,-333.20000000000005,-0.3449417659114988,106.63799999999996,143.378,208.715,-135.08,40.43499999999997,-58.59400000000001,0.5480279028286156,-52.80078125,33.73000000000002,-91.6099999999999,315.15999999999985,-93.53999999999996,-70.52999999999997,-502.98,-0.7991939166498275,-1.1518249945432057,-0.2924316846098214,1.0
2023-09-25,19678.19921875,19734.150390625,19601.55078125,19674.55078125,188400,1717.02,1794.76,1663.03,1833.99,-77.74000000000001,-170.96000000000004,0.0015288066889462115,113.48199999999997,100.97999999999999,184.93,-234.24200000000002,-15.839000000000032,-52.2255,0.5233525837632766,-145.3984375,387.8699999999999,33.73000000000002,-91.6099999999999,-333.20000000000005,-93.53999999999996,-70.52999999999997,-0.3449417659114988,-0.7991939166498275,-1.1518249945432057,0.0
2023-09-26,19682.80078125,19699.349609375,19637.44921875,19664.69921875,204900,1946.66,2079.48,1675.66,1323.48,-132.81999999999994,352.18000000000006,-0.050072617207548215,23.886000000000013,62.35,167.3295,-63.209999999999994,20.008999999999993,-31.766499999999997,0.5238844716530291,-331.650390625,-77.74000000000001,387.8699999999999,33.73000000000002,-170.96000000000004,-333.20000000000005,-93.53999999999996,0.0015288066889462115,-0.3449417659114988,-0.7991939166498275,1.0
2023-09-27,19637.05078125,19730.69921875,19554.0,19716.44921875,203600,2350.89,2217.58,1351.51,1528.55,133.30999999999995,-177.03999999999996,0.26316191986632137,68.86999999999998,137.843,148.55700000000002,-84.51199999999999,-7.274000000000001,-46.11699999999998,0.5248531292166546,-276.75,-132.81999999999994,-77.74000000000001,387.8699999999999,352.18000000000006,-170.96000000000004,-333.20000000000005,-0.050072617207548215,0.0015288066889462115,-0.3449417659114988,0.0
2023-09-28,19761.80078125,19766.650390625,19492.099609375,19523.55078125,352800,2385.42,1852.32,1740.19,2237.16,533.1000000000001,-496.9699999999998,-0.9783629666773718,168.744,135.439,161.4365,-165.19799999999995,-95.96599999999998,-57.888999999999974,0.5774235430748504,-546.44921875,133.30999999999995,-132.81999999999994,-77.74000000000001,-177.03999999999996,352.18000000000006,-170.96000000000004,0.26316191986632137,-0.050072617207548215,0.0015288066889462115,1.0
2023-09-29,19581.19921875,19726.25,19551.05078125,19638.30078125,243500,1789.63,1289.96,1649.96,1995.16,499.6700000000001,-345.20000000000005,0.5877516917168748,191.10400000000004,148.871,194.75050000000002,-167.59799999999996,-151.339,-87.08349999999999,0.5752862587280124,-464.798828125,533.1000000000001,133.30999999999995,-132.81999999999994,-496.9699999999998,-177.03999999999996,352.18000000000006,-0.9783629666773718,0.26316191986632137,-0.050072617207548215,0.0
2023-10-03,19622.400390625,19623.19921875,19479.650390625,19528.75,221700,1836.02,2199.83,1195.36,1910.69,-363.80999999999995,-715.3300000000002,-0.5578424654468856,133.89000000000004,123.686,171.81650000000002,-276.472,-255.35699999999997,-124.37349999999999,0.5572341319777562,-663.599609375,499.6700000000001,533.1000000000001,133.30999999999995,-345.20000000000005,-496.9699999999998,-177.03999999999996,0.5877516917168748,-0.9783629666773718,0.26316191986632137,0.0
2023-10-04,19446.30078125,19457.80078125,19333.599609375,19436.099609375,277100,1693.02,2572.86,1933.14,1476.95,-879.8400000000001,456.19000000000005,-0.474430727133073,-15.513999999999987,4.186000000000012,137.58,-255.67,-159.44,-94.99199999999999,0.5570762055114155,-697.201171875,-363.80999999999995,499.6700000000001,533.1000000000001,-715.3300000000002,-345.20000000000005,-496.9699999999998,-0.5578424654468856,0.5877516917168748,-0.9783629666773718,1.0
2023-10-05,19521.849609375,19576.94921875,19487.30078125,19545.75,234900,1681.04,2353.23,1526.54,1552.27,-672.19,-25.730000000000018,0.564158410528572,-176.61399999999998,-53.872,89.9325,-225.408,-154.95999999999998,-62.05649999999999,0.5697715491207386,-355.650390625,-879.8400000000001,-363.80999999999995,499.6700000000001,456.19000000000005,-715.3300000000002,-345.20000000000005,-0.474430727133073,-0.5578424654468856,0.5877516917168748,1.0
2023-10-06,19621.19921875,19675.75,19589.400390625,19653.5,159100,1918.83,1236.86,1502.59,1394.41,681.97,108.17999999999984,0.5512707366051443,-146.84,10.951999999999998,73.95500000000001,-104.37800000000007,-134.788,-32.03650000000001,0.5819910158275714,-88.849609375,-672.19,-879.8400000000001,-363.80999999999995,-25.730000000000018,456.19000000000005,-715.3300000000002,0.564158410528572,-0.474430727133073,-0.5578424654468856,0.0
